3362,F,Israel creates a vaccine for the coronavirus,3
3364,F,First policeman infected with coronavirus in Ecuador,4
3368,F,Officials Say coronavirus Killed 200 In Iran,3
3369,F,New coronavirus was registered in 2018,3
3370,F,"Indian Prime Minister Narendra Modi: China has no faith, no election, and no freedom. China has only GDP but is losing it. Besides, nothing left in this country but violence and lies",3
3371,F,Lonely Ka’bah from Tawaf after Saudi Arabia makes policy on Corona Virus,3
3372,F,Masks from Wet Wipes Effectively Prevents Corona Virus Transmission,3
3376,F,"Post says “man visited Albany, N.Y. days before dying from coronavirus.”",3
3381,F,"People queing outside an ALDI supermarket in Germany, to buy food in fear of Cov",3
3383,F,Partially Multiple allegations on how to protect oneself from CoV,3
3384,F,Man in hospital after eating bat,3
3385,F,Russia said CoV is man-made,3
3395,U,Insufficient A health expert surmised that the SARS-Cov2 virus might not spread in Nigeria due to hot temperature,3
3403,F,Pope Francis and his 2 aides have infected with COVID-19,3
3406,F,Patents Mean Deadly Diseases And Viruses Were Created Or Invented In A Lab,3
3409,F,Pope Francis and two of his aides have infected with COVID-19,3
3410,F,"Japanese Asahi Shimbun TV: USA caught COVID-19 before Wuhan, according to American CDC",3
3412,F,Spices can ward off Corona Virus,3
3418,F,One needs to drink (warm) water or gargle throat every 15 minutes to rinse the new coronavirus down,3
3420,F,"Outbreak of COVID-19 is a worldwide fake, fatality rate too low for an epidemic, WHO admitted causing SARS outbreak in 2003",3
3424,F,Israeli scientists have developed a COVID-19 vaccine,3
3426,F,Plant-based cure for coronavirus discovered in Iran,3
3432,F,"Ministry of Health confirms new case of coronavirus in Santa Elena province, in Ecuador",3
3434,F,Local hospital in Ecuador says first covid patient didn’t have coronavirus,3
3436,F,Journalist Claims A coronavirus Patient Was Murdered,3
3438,F,Ministry of Health (Spain) sends WhatsApp chain with advices against coronavirus outbreak,3
3442,F,"Man Critical With Novel coronavirus In Barhalganj, India",3
3445,F,Post says “sanitizer will do nothing for the coronavirus.”,3
3446,F,"Post says two patients at Valley Regional Medical Center in Brownsville, Texas, “are being looked at” for possible coronavirus infections",3
3447,T,MOSTLY The United States is “actually screening fewer people (for the coronavirus than other countries) because we don’t have appropriate testing.”,3
3449,F,Multiple videos seen tens of thousands of times on Facebook claim garlic and onions can prevent and cure infection from novel coronavirus,3
3450,F,Indonesia has provided 1000 free tickets for nationals to return home from abroad,3
3452,F,Four patients infected with virus hospitalized in Sri Lanka,4
3454,F,"New case of coronavirus in Latacunga, in Ecuador",3
3455,F,Pope Francis And Two Aides Tested Positive for coronavirus,3
3458,F,Says a photo shows a man wearing a “government issue Saint Laurent hazardous materials suit.”,3
3460,F,Post says no one has died from the coronavirus in the United States,3
3461,F,Post says the coronavirus is “simply the common cold.”,3
3464,F,Photo of Iranian officials visiting vice-president after she contracted COVID-19,3
3467,F,Mongolia donates 30000 sheep to china during the virus epidemic,3
3469,T,"Germany gave medical protection equipment like masks to China, now it’s missing in Germany",3
3473,F,Local news channel in Ecuador confirms more people are infected with coronavirus,3
3474,F,Health Ministry in Ecuador confirms 3 new cases of coronavirus,3
3475,F,Pope Francis is infected with coronavirus,3
3478,F,Garlic water can treat coronavirus,3
3479,F,Pangolin is the original cause of the COVID-19,3
3480,F,Russia announces the closure of airspace and suspension of all its incoming and outgoing flights to China,3
3482,F,"Police in China have started killing COVID-19 patients, killing 25,000 so far",3
3484,F,Post says President Barack Obama “waited six months to call swine flu an emergency after thousands died.”,3
3495,F,Florida Man Arrested For Robbery Using Cough As A Weapon,4
3496,F,Summer temperatures will make coronavirus disappear,3
3503,F,Is Jackie Chan really quarantined because of Corona Virus,3
3508,F,It is better to shave your beard to avoid being infected by the coronavirus,3
3512,F,Misleading Health authorities say shaving beard protect form CoV,3
3514,F,Holding your breath can test for COVID-19,3
3515,F,Misleading Chloroquine cures CoV,3
3520,F,Partially The WHO says the coronavirus might be spread via food,3
3523,F,"Iran’s deputy Health Minister: This year we have had 13,200 flu cases which caused the death of 108 people. Our population is a fourth of the US’s. Last year they had 28 million flu cases which resulted in 16k deaths. Yet nobody is restricting travel",3
3525,F,French far right leader Marine Le Pen says that the EU didn’t do anything against the outbreak,4
3526,F,Lysol Products Can Kill Novel coronavirus,3
3527,F,Lectures have been suspended at the University of Sevilla due to coronavirus,3
3531,F,First case of coronavirus in Alcalá de Henares (Madrid),4
3533,F,Sevilla’s university has suspended classes because of coronavirus (February 27th),3
3535,F,"Honduras’s first confirmed case has traveled to Taiwan earlier, which means there is a severe community transmission in Taiwan",3
3538,F,Iranian clerics wearing masks after outbreak,3
3541,F,"MOSTLY Post says “the blood test for coronavirus costs $3,200.”",3
3542,F,Post says starting in March if you travel outside of the United States you won’t be allowed back in the country “due to high risk of the coronavirus.”,3
3549,F,Is it useful to close borders to stop the outbreak,3
3550,F,Letters and packages sent from China can be a way of infection,3
3551,F,Mostly Face masks are a good protection system against coronavirus,3
3553,F,School has been suspended in Catalonia until March 2,3
3554,F,New cases of coronavirus in Madrid linked to two universities and a club,3
3556,F,Italian Red Cross gives the recipe for making amuchina (hand sanitizer) at home,3
3557,F,Says the CDC recommends men shave their beards to protect against coronavirus,3
3559,F,Partially Russian CDC admitted that COVID-19 is human-made,3
3560,F,"Many corposes floated in the river in Tainan, Southern city in Taiwan",3
3562,F,"My son, who works as a public servant in the Central government, got one box of face mask while the public is restricted to two per week",3
3563,F,"Singapore government said the confirmed case no. 12 is a prostitute. As a result, many of her clients are under quarantine",3
3564,F,Multiple allegations around how coronavirus was produced by China,3
3567,F,Infected taxi driver demands money from his government otherwise he’ll infect others,3
3568,F,Photos of Muslims in Italy allegedly praying outside because of the novel coronavirus,3
3569,F,Indian Government and World Health Organization advised people to not purchase colours from China for Holi,3
3571,F,"In Poland, people who are not insured have to pay for medical test for coronavirus, so if they can’t afford it, they will spread it",3
3576,F,Partially Video of a road traffic control in China to detect people infected with coronavirus,3
3579,F,It is a weird and unusual year. An ice tunami occurred on Xingkai Lake in Heilongjiang,3
3583,F,Said the mortality rate for the flu is “right around” that of the new coronavirus: “It’s right around 2%.”,3
3586,F,Radio host Rush Limbaugh compres novel coronavirus to ‘common cold’,3
3588,F,Shoppers in China storm supermarket after cov outbreak,3
3590,F,Partly A 1981 book predicted the coronavirus outbreak,3
3600,F,Sensationalist article claiming Nostradamus predicted the coronavirus,3
3605,F,Many corpses from South Taiwan were sent to Taichung to burn. Taiwan has serious communuity infection,3
3606,F,Pigs are burried alive due to coronavirus,3
3607,F,Post says “People Of Color May Be Immune To The Coronavirus Because Of Melanin.”,3
3616,F,"Six coronavirus cases confirmed in Wichita, Kansas",3
3617,F,Four people have died in Zanzibar after handling a chicken infected with COVID-19,4
3620,F,Rainbow shimmers behind cov disinfectant truck in China,3
3622,F,"Social media posts claim Chloroquine, an antimalarial drug can cure COVID-19",3
3626,F,Is It Really That Mosques Across China Reopened After Corona Virus Plague,3
3629,F,People queue in Singapore for Halal food,3
3630,F,"In Japan, if the new coronavirus test is negative, the cost is 80,000 yen. If positive, the state will bear the cost",3
3634,F,"In Nigerian, Ibrahim Magu, Acting EFCC Chairman attributed corruption as the reason for coronavirus",3
3638,F,Says the 2008 book “End of Days” predicted the current coronavirus outbreak,3
3641,F,Really Chinese Citizens Cram For Friday Prayer After Corona Virus Plague,3
3642,F,Massive live-pig burials after COVID-19 outbreak,3
3645,F,Mostly India has developed treatment for coronavirus,3
3651,F,Popping bubble wrap does not exposes people to coronavirus,3
3652,F,False A blog post claiming that COVID-19 is the name of the vaccine against novel coronavirus,4
3655,F,Having 14 face masks is enough. You can reuse them every 14 days since the incubation period is 14 days,3
3657,F,Is It Really the Video of Crow Attack and Jumbo Mosquito in China when Corona Virus Plague,3
3669,F,Latest research by Chinese scientists said coronavirus will render most male patients infertile,3
3673,F,SO2 map proves the massive human cremation in Wuhan,3
3676,F,Philippine President Rodrigo Duterte orders state hospital to accept COVID-19 patients from Wuhan,3
3680,F,In two videos of a YouTube channel it is said that in Ibagué there are cases of COVID-19 and that the Colombian government is covering it up,2
3681,F,New confirmed cases of COVID-19 in Kolkatta reported by Press trust of India,3
3682,F,"Someone from Bosnia and Herzegovina was captured on the Diamond Princess cruiser in quarantine. After receiving the results of being negative on coronavirus, he returned to BiH",3
3684,F,Nan-shan Zhong said there is no vegetarian getting COVID-19,3
3687,F,People in Wuhan locked inside their houses trying to escape building fire,3
3690,F,Residential building was set on fire in Wuhan to control spread of coronavirus,3
3691,F,High-rise buildings have become human incinerators to combat spread of coronavirus,3
3700,F,Satelite images show increase in SO2 emissions around Wuhan,3
3707,F,mostly Bats responsible for the outbreak of coronavirus originated from the rooftop of a house in Wuhan,3
3708,F,Philippines has issued an order mandating a compulsory quarantine for all travellers returning from 23 countries,3
3711,F,Partially The Pinol brand of disinfectant is the solution to the coronavirus,3
3712,F,"In Japan, Okinawa Prefecture Governor Tamaki Denny was seen Kachashi dancing with the mayor of Nanjo City. It was reported that “the governor and the mayor danced while the people were terrified about the new coronavirus infection.”",3
3713,F,"In a voice note, a pilot greets from the airport of San José del Guaviare and says that he is in quarantine along with other people, between 18 and 22, who arrived in that city by plane and there they were diagnosed that they were infected by coronavirus",3
3715,F,Police Publicly Kill A coronavirus-Infected Woman In China,3
3717,F,False New coronavirus arrives in Colombia,4
3723,F,Germans quarantined in La Gomera by the coronavirus leave home isolation without permission,3
3724,F,Hand sanitizer form 2010 is labeled against coronavirus 2019-nCoV,3
3726,F,Putting an onion in your room can help prevent COVID-19,3
3728,F,"Hold your breath for 10 seconds. If you are able to do this, you are not infected with COVID-19",3
3729,F,Miles Kwok: China military admitted that Conoravirus is made by China. It is a human-made bio-weapon,3
3732,F,Photos of a Chinese man eating “human baby soup” that circulated on social networking platforms. He is seen sitting at a table with a stillborn baby served in front of him,3
3733,F,Ginger can cure and protect you from COVID-19,3
3738,F,"Raúl Rodolfo Abhuz Khan, a biochemical engineer from Karmalah laboratories creator of the coronavirus",3
3739,F,People In Wuhan Locked inside their houses by the Chinese goverment,3
3740,F,People lying on the ground in China because they got coronavirus,3
3744,F,Overseas Chinese bought flights to ship medical supplies from Melbourne to South China,3
3745,F,"In the Chinese city of Shandong, no one gets COVID-19 because it’s full of garlic",3
3746,F,Russian doctor taught: washing your nostril with soap can prevent COVID-19,3
3747,F,Is Thailand Successfully Cure Corona Virus Patients with Marijuana,3
3748,F,Is Chinese Government Requests Court Permission to Kill 20 Thousand Corona Virus Patients,3
3750,F,Mostly Coronavirus-infected chicken found in Bengaluru,3
3752,F,Hong Kong police are misappropriating face masks for personal use,3
3754,F,Green chiratta can prevent cov,3
3757,F,Partially Special prayer is organized by the Muslim community in China to save people from coronavirus,3
3763,F,In 2012 a Facebook user predicted coronavirus from China,3
3764,F,"India scientists found: HIV gene is embedded in 2019-nCov, which is China’s bio-weapon",2
3765,F,Singapore – Hong Kong People ran into supermarket panic buying toilet paper,3
3769,F,Garlic Water Can Cure Novel coronavirus,3
3770,F,Mostly A woman infected with coronavirus killed by Chinese police,3
3773,F,Ginger ale is an effective cure for the 2019 novel coronavirus (nCoV),3
3776,F,People were screaming in Wuhan because they feared the coronavirus,3
3777,F,Kazakhstanis burned and smashed Chinese restaurants and homes because of the spread of coronavirus in the country,3
3780,F,Says the 2019 coronavirus “causes sudden death syndrome.”,3
3782,F,Image of Pakistani Prime minister Imran Khan and Chinese president Xi Jinping in which Imran Khan is wearing mask,3
3788,F,No Tencent revealed the real numbers of dead people,3
3794,F,Partially Government of the Philippines gave free masks on streets,3
3797,F,"If you have a runny nose or cough, you don’t have COVID-19",3
3800,F,Is this the Biohazard Container Discovery Photo at the American Consulate General in Wuhan,3
3803,F,Sanitizer manufacturer Dettol knew about 2019 Novel coronavirus before it was actually reported,3
3807,F,Research shows that parts of the HIV genetic code have been inserted to the new coronavirus,3
3811,F,President Xi Jinping visits Masjid to pray for the coronavirus vicitims,3
3812,F,Peope behaving abnormally in China due to coronavirus,3
3819,F,People infected with coronavirus die in the street while doctors travel through the infection zone,3
3820,F,"Share this post on Facebook, you can get free face masks",3
3832,F,Indian daily falsely links study to coronavirus in digital edition and then changes it,1
3833,F,False “coronavirus epidemy in Poland”,4
3834,F,Fake News Of coronavirus Infecting Boiler Chicken,4
3836,F,Health Canada has advised that by keeping the throat moist (by drinking water) can help preventing infection,3
3838,F,Farts recorded by infrared temperature sensors recently installed in airports and train stations to monitor temperatures of passengers amid coronavirus outbreak can screen them all,4
3839,F,Rinsing your mouth with salted water will prevent coronavirus infection,2
3840,F,"First case of coronavirus in San Vicente del Raspeig (Alicante, Spain)",4
3841,F,Spain’s Health Secretary recommends not selling products from China,3
3848,F,Label in disinfectant ensures that the new coronavirus strain is not new,3
3851,F,Partially Chinese kill their pets due to epidemic anxiety,3
3853,F,Original publication claims that Macedonian citizens are afraid to order from AliExpress because in this way coronavirus is transmitted,3
3854,F,Sri Lanka eradicated coronavirus,3
3857,F,New cov comes from rhino horns,3
3862,F,Pigs mulled in China blamed for coronavirus,3
3867,F,Prime Minister of China visited a mosque and realised that the only way to protect oneself from coronavirus is to bow before Allah,3
3868,F,New Confirmed Case Of coronavirus In The Macarthur Region of Australia,3
3878,F,Is it safe to receive a letter or a package from China,3
3883,F,Study indicated that black tea and Pu’er tea can help to prevent coronavirus,3
3890,F,Japan has sent a 1000-man medical team to Wuhan,3
3894,F,"mostly Coronavirus killed 1,12,000 people and infected 28 lakh in China",3
3897,F,Hubei district is filled with bats on their roofs which are the main source of coronavirus thus the virus spread there,3
3899,F,Partially 3 preliminary studies who became viral on social networks for wrong reasons,3
3903,F,In a video that went viral on social media we see a street market in the city of Wuhan in China from where the new coronavirus 2019-nCoV began to spread,3
3912,F,Scientists from Australia create the first vaccine for novel coronavirus,3
3913,F,No Video in which a doctor faints whilst operating after being infected with coronavirus,3
3914,F,"Pigs burried in china, is it because of coronavirus",3
3916,F,"More than 35 million people in China are now on a travel lockdown. More than 2700 have been sickened, and 81 have died. Nothing happens without Allah’s permission and He is aware of all things",3
3923,F,No Coronavirus 2019-nCoV is as dangerous as plague and cholera,3
3924,F,Says “the coronavirus was engineered by scientists in a lab.”,3
3926,F,Partially Wuhan Virus is leaked from Wuhan P4 lab,3
3928,F,Japanese Professor: Taiwan doesn’t need to join WHO,3
3929,F,Garlic water can cure coronavirus,3
3933,F,"In surgical masks, the white filter side is supposed to be worn outside and the colored on the inside",3
3934,F,Photo of people lying on the ground is caused by coronavirus,3
3936,F,"QQ accidentally showed that the real death toll is 25,000 people",3
3938,F,Misinformation / Conspiracy The bottle of Dettol mentioned the coronavirus since October of 2019 and so the company knew that there was about to be an outbreak of the virus,3
3940,F,Scientists claim Wuhan coronavirus is HIV-1 engineered “super weapon”,3
3941,F,Picture of people lying on the street is being shared online with a caption that implies that the picture is related to the recent outbreak of coronavirus in China,3
3942,F,Italy is the first European Union country that has been able to isolate the coronavirus,3
3948,F,Garlic water prevents the novel coronavirus as proved by an old Chinese doctor,3
3952,F,Social media posts that implied arrested Harvard professor Charles Lieber had a connection to the new coronavirus,3
3953,F,Image Show Dead People On The Streets Of China,3
3955,F,People’s Daily’s official twitter handle shared an old image as newly built hospital building in Wuhan,3
3956,F,Says the coronavirus is “a MILITARY BIO-WEAPON Developed by China’s Army.”,3
3957,F,Novel coronavirus is not a new virus,3
3961,F,Gates Foundation was the real agent behind the epidemic,3
3963,F,"Japan sent a medical team composed of 1,000 personnel to Wuhan, China, the epicenter the novel coronavirus (2019-nCoV) outbreak",3
3965,F,Penjab autorities advised not to eat goat meat for 60 days,3
3966,F,Singapore closed a subway stattion after a case of COVID-19,3
3969,F,Fennel tean can cure Cov,4
3972,F,"Market video where ‘the coronavirus began’, was not recorded in Wuhan but in Indonesia",3
3974,F,Facebook user alleged coronavirus is unknown and kills in seconds,4
3975,F,Facebook page suggests a bowl of garlic cures “Wuhan’s” coronavirus,4
3977,F,"Misinformation / Conspiracy The coronavirus 2019-nCoV was patented in the past and is human-made, a project in which the Bill and Melinda Gates foundation is involved",3
3983,F,"Scientists and experts answer questions and rumors about the coronavirus (bat soup, Wuhan P4 Laboratory, patented virus, people collapsing, etc)",3
3987,F,Over 1.500 people have died because of coronavirus,3
3992,F,No There is a link between the coronavirus 2019-nCoV and irregular migration,3
3994,F,Says the coronavirus isn’t new because “Lysol has it listed as one of the viruses that it kills.”,3
3995,F,"Pseudoscience, fake news, Coronavirus was created in the lab in order to destroy the Chinese economy. The vaccine is already available",3
3998,F,People who have ACE2 easily to be infected with 2019-nCov. Especially people who have hypertension,3
4000,F,People lying on the streets claimed to be victims of the coronavirus in China,3
4001,F,One case infects other 14,3
4002,F,Somebody took patent on coronavirus and vaccine in 2004,3
4004,F,Post On coronavirus Outbreak Attributed To Health Ministry Advisory,3
4006,F,False Authors of a tabletop exercise in Oct 2019 predicted that Wuhan coronavirus might kill 65 million people,4
4008,F,"Photo of several people lying on the ground in the middle of the street, allegedly in China",3
4009,F,"False Chinese pet owners are killing their cats and dogs by throwing them out of the window, in fear of their pets spreading the coronavirus. This comes after memos were issued by authorities for pet owners to get rid of their animals",4
4013,F,"In Japan, “It’s the Democratic party’s fault that health insurance system is abused by foreigners”",3
4015,F,Gates Foundation funded development of coronavirus,3
4017,F,"Manir Hossain, a 23-year-old man from India’s Tripura, had died in a hospital in Malaysia due to coronavirus",3
4018,F,Mélange Of Unrelated Videos From China Shared Misleadingly In Context To Recent Corona Virus Outbreak,3
4021,F,Novel coronavirus is commuicated by package or imported goods shipping from China to Korea,3
4024,F,Romania developed a coronavirus vaccine able to cure white people only,3
4025,F,No Video of a woman eating bat soup and its relation with the coronavirus outbreak,3
4026,F,No Video of a plate of bat soup that allegedly started the coronavirus outbreak,3
4036,F,Simpsons predicted the coronavirus,3
4039,F,Strong garlic soup can cure “Wuhan Virus”,3
4047,F,Philippines’ “local mainstream media” didn’t report that the novel coronavirus (2019-nCoV) has a low mortality rate,3
4048,F,Publication broadcasts a video of “the market of terror from which the coronavirus originated”,3
4057,F,Government of India recommends homeopathy and other alternate medicines for preventing coronavirus,3
4060,F,Mostly Chinese people rush to Japan to abuse Japanese health insurance system,3
4064,F,Patient has biten a doctor in the USA,3
4066,F,Ministry of health’s emergency notification to the public about coronavirus outbreak,3
4069,F,Statistics are predicting millions of dead people and billions of infected people in a few days,3
4074,F,"Scripps urgent care in San Diego is on lockdown, two people with coronavirus isolated",3
4081,F,"On the ocassion of the coronavirus, users in social media relate the Umbrella Corporation, from the videogame Resident Evil, with a Chinese company RLSW",3
4082,F,"Partially On the ocassion of the coronavirus, posts in social media ensure that there have been pandemics in the 20’s for several centuries",3
4085,F,Prevent coronavirus by drinking warm water,3
4091,F,MMS can be very effective in both preventing and eradicating the coronavirus,3
4094,U,Is it proven that bats and snakes are responsible of the spread of SARS-CoV-2 ,3
4096,F,Keeping your throat moist by drinking water prevents contamination,3
4100,F,"New coronavirus information “15% fatality rate, 83% infection rate” and “the worst in human history”",3
4105,F,KNUST students discover vaccine for coronavirus and cure patient in Cote d’Ivoire,3
4112,F,Says a “Clorox bottle claimed it could kill (the 2019 coronavirus)… before it was developed.”,3
4114,F,Grape vinegar is the antidote of the coronavirus,3
4118,F,False YouTube channel published a radio-show-style report with false headline saying novel coronavirus is in the Philippines,4
4125,F,"Post claims food products such as rice, fortune cookies, mi goreng noodles, ice tea and “Chinese red bull” are contaminated with coronavirus in Australia. Also some areas of Sydney are supposedly identified as contaminated",3
4127,F,Food and locations are contaminated in Australia,4
4130,F,"Raúl Rodolfo Abhduz Khan, biochemical engineer from Karmalah Laboratories, is the creator of the novel coronavirus",3
4131,F,"Partially The Indian health department has issued a notification advising people to drink only 50-80ml of water, avoid spicy food, and not travel in crowded spaces till March 2020",3
4132,F,Mostly New strain of virus was already patented; Bill Gates funds institute which holds patent; Bill Gates predicted the outbreak and 65 Million Deaths,3
4133,F,"Partially Everything is much worse than reported; the current virus is worse than SARS; it causes red rashes on the skin, media is not reporting enough; people are falling over from the virus in the streets",3
4149,F,Filipinos are eating a bat soup in Wuhan,4
4154,F,"False Spreading coronavirus is the interest of the USA, because American laboratories are operating not only around Russia but in the surroundings of Asian countries and in Georgia (Lugar lab)",4
4155,F,Mostly Event 201 “gave out stuffed souvenir coronavirus toys” to “commemorate” novel coronavirus outbreak,3
4161,F,Is the Corona Virus Really Relating to Chinese Treatment of Uighur Muslims,3
4163,F,"In Ukrainian media, it was written about a confirmed case of a Chinese coronavirus strain",2
4166,F,Queensland issued travel warning for Wuhan and Chinese-populated areas in Australia,3
4168,F,First infected in Almaty (Kazakhstan),4
4169,F,Indian nurse in Jeddah (Saudi Arabia) detected with novel coronavirus(2019-nCOV),3
4172,F,Partially “Wuhan Virus” is named SARI. Steroid is the medicine to cure it. Acetic acid can be used to prevent it,3
4173,F,"Partially Coronavirus dies at 56°C, so eat cooked food and turn on AC. Plus, Ethanol can kill the “Wuhan Virus”",3
4175,F,Partially The coronavirus is patented by Pirbright University,3
4193,F,"Not That the China-centered coronvirus had infected 2.8 million people and killed 112,000",3
4198,F,Saline solution can kill coronavirus,3
4200,F,Not “There’s magically already a vaccine available.”,3
4205,F,"partially The peak of the virus will be in two weeks. Normally, during those two weeks all the infections will occur, then there will be two weeks of calm and then two weeks where it goes down",3
4206,F,"Stores and supermarkets in Veracruz, Mexico will close due to coronavirus. Local government asks to buy supplies",3
2,F,Coronavirus was created in a government lab as a bioweapon and then released on the people of China,4
5,T,"Almost 200 people in Italy died from the coronavirus in a 24-hour period between March 11 and 12, 2020",2
6,T,"A doctor in Italy warned coronavirus wasn’t just a bad flu. And he said: ""The situation is now nothing short of dramatic. No other words come to mind.""",3
9,U,"Contaminated money can spread the new coronavirus. The World Health Organization has advised people to ""wash their hands after handling banknotes.""",4
11,F,"A viral social media post advised the public to ""keep your throat moist"" in order to avoid contracting the respiratory infection",2
12,F,Australian hospitals issued a warning over petrol pumps’ role in COVID-19 spread,4
13,F,Amit Shah tests positive for COVID-19,4
16,F,A coronavirus-related health advisory graphic issued by the World Health Organization warned against unprotected sex with farm animals,3
17,F,Air forces in Sri Lanka and the Philippines are spraying COVID-19 disinfectant from military helicopters,2
18,F,Drinking boiled garlic water will cure COVID-19,4
19,U,A drop of 21 million cellphone subscribers in China in early 2020 documents that the death toll from COVID-19 was vastly underreported in that country,3
23,F,"A video shows a chaotic scene in Wuhan, China, involving doctors armed with weapons, gunshots to deter people from leaving a new coronavirus quarantine, and a woman who was shot dead after she attempted to break through a roadblock",2
24,F,"A People's Daily video claiming to show ""full-front disinfection work"" in Wuhan included footage taken at an airport in Taiwan",3
29,F,"Covid-19 positive cases in Nagapur reach 59, a team from Sweden coming to Nagpur to conduct tests",4
32,U,Disagreement over abortion will slow coronavirus-relief talks,4
35,F,A new vaccine for COVID-19 has been developed,3
36,T,14 People with coronavirus took on a plane to US with uninfected passengers,3
37,F,Donald Trump owned stock in Thermo-Fisher Scientific at a time when his presidential administration was advocating for a COVID-19 test that uses Thermo-Fisher equipment,4
38,T,"Denver councilwoman Candi CdeBaca tweeted ""#solidarity"" in response to a post suggesting that, if infected with new coronavirus, a person would attend as many Trump rallies as possible",4
41,F,"American pharmaceutical company Roche Diagnostics will release COVID-19 vaccine ""on Sunday""",4
42,F,A Chinese intelligence officer revealed that a new coronavirus was developed in a lab as a bioweapon,3
44,F,A vaccine meant for cattle can be used to fight COVID-19,2
45,F,Drinking hot water with lemons will cure or prevent COVID-19; drinking hot water with lemons and sodium bicarbonate will “alkalize the immune system” and cure or prevent COVID-19,4
46,F,A traveler from Beijing was caught at Dulles International Airport with a suitcase full of dead birds that the person tried to disguise as pet food,2
47,F,A Nostradamus prophecy foretells the 2020 COVID-19 coronavirus disease pandemic,3
48,F,Drinking tea can cure COVID-19,4
49,F,"""COVID-19"" is named so because it is the 19th ""Chinese-Originated Viral Infectious Disease.""",3
50,F,"""The Simpsons"" TV show predicted the 2020 new coronavirus outbreak in a 1993 episode",3
51,T,"Dr. Abdu Sharkawy, an infectious diseases specialist, penned a viral Facebook post warning about the loss of reason in the face of panic over the new coronavirus in 2020",4
54,F,Coronaviruses will die at the first exposure to sun,4
55,T,"Coronaviruses as a group are more susceptible to inactivation from ultraviolet radiation than other groups of viruses, like adenoviruses",4
66,F,"“If @StateDept claims the mounting global questions about US role in #COVID19 pandemic are mere ""Iran-made conspiracy theories"", then US must answer some of these questions asked by the Global Research.”",3
69,T,A few McDonald's locations in North Carolina announced in March 2020 that they will provide free lunches to school-age children as families deal with the spread of COVID-19,3
70,F,Every McDonald's is giving free lunches to school-age children during the COVID-19 pandemic,4
74,U,A Facebook post asserts the US developed a COVID-19 vaccine she plans to release this Sunday,3
77,T,"Amid a nationwide COVID-19 lockdown, Italians reported seeing wildlife such as swans and dolphins ""returning"" to newly tranquil waterways, ports, and canals",4
80,F,"BBC News reported that actor Daniel Radcliffe was the ""first famous person"" to contract the coronavirus",4
84,F,Donald Trump announced that Roche Diagnostics will launch COVID-19 vaccine on Sunday,4
85,F,"A post claiming that a teacher at a school in Havana, Windhoek, has tested positive for covid-19 has been circulating on social media platforms",3
86,F,A rail freight tanker had “COVID-19” stamped on one side,2
87,T,Amazon solicited donations from the public to pay sick leave to contractors and seasonal workers during the COVID-19 pandemic,4
88,T,"Across a country where lines are long, some shelves are empty and patience is thin, authorities are receiving a surge of reports about merchants trying to cash in on the coronavirus crisis with outrageous prices, phony cures and other scams. An Associated Press survey of attorneys general or consumer protection agencies nationwide found reports already exceeded 5,000, with hundreds more arriving daily",#VALUE!
89,T,"Coronavirus layoffs spark surge in state jobless claims. In Ohio, more than 48,000 people applied for jobless benefits in two days. The tally during the same period the prior week: just 1,825",4
92,T,CBS News shut down its New York City headquarters for cleaning and disinfecting after two of its employees tested positive for coronavirus,4
96,T,"During the outbreak, business has more than doubled at the Winhall Market near Stratton Mountain Ski Resort in southern Vermont, as residents of New York and Boston pour in",4
105,U,Coronavirus will just disappear in the summertime like influenza,4
108,T,A second person who was at Mar-a-Lago with President Donald Trump has tested positive for coronavirus. That's according to a Republican official who spoke on condition of anonymity in order to discuss private health matters,2
110,T,Boston marathon postponed until Sept. 14 to prevent coronavirus spread,4
112,F,A map from Johns Hopkins University that shows the spread of COVID-19 contains malware,3
113,T,Disneyland closes as California rushes to battle coronavirus,4
114,T,Cristina Higgins authored a personal account about the spread of COVID-19 in Italy,4
115,T,"“We have friends who are getting sick. It’s very stressful,�?Higgins told NBC News over the phone from her home in Bergamo, where she, like everyone else, is under government-ordered home isolation, even though she and her family are not sick",3
116,F,COVID-19 is same as flu,4
117,T,"Anthony Fauci, the director of the National Institute of Allergy and Infectious Diseases, told the House Oversight and Reform Committee that COVID-19 was at least �?0 times as lethal�?as the seasonal flu",2
118,T,"Italy has restricted public gatherings and travel for all 60 million of its residents. Nonessential businesses such as restaurants and bars have been closed, and the country is encouraging social distancing. Food stores and pharmacies are about the only businesses that will be allowed to stay open until restrictions are lifted",#VALUE!
120,F,"After discovering a doomsday asteroid was approaching Earth, world leaders created the COVID-19 pandemic in an effort to distract the world population and force everyone to spend time with their families during Earth's final days",2
122,T,Broadway shuts its doors to prevent coronavirus spread,4
128,F,Chloroquine can 100% cure COVID-19,4
129,F,Drinking boiled water will prevent coronavirus,4
131,F,"Eating oranges, broccoli and potatoes as much as possible can cure COVID-19",4
133,U,Contaminated Money can spread the new coronavirus,4
135,F,Drinking vodka can bfight the coronavirus,4
142,F,A military Humvee labeled “COVID-19 quarantine team” was on Interstate 696 in Michigan,3
144,U,A Twitter post claimed Christiano Ronaldo is transforming his string of hotels to hospitals; to aid in the fight against Covid-19,2
146,F,A blog site claimed Yahaya Bello tested positive with COVID-19,3
